,track_id,n_frames_present,frame1,framef,mean_dn,std_dn,mean_dist,completeness,gap
939,1298,2,202,203,14739.7197265625,3220.008220847221,1.8027756377319946,1.0,0
940,103,10,10,19,14716.646875,1487.4766236649277,1.7838970558824216,1.0,0
941,1063,2,161,162,14714.8720703125,2819.821690461867,1.8027756377319946,1.0,0
942,1910,1,317,317,14699.482421875,,,1.0,0
943,1080,3,164,166,14691.906901041666,919.0843373356946,1.8595498383481583,1.0,0
944,1056,1,160,160,14689.509765625,,,1.0,0
945,1875,1,310,310,14685.5419921875,,,1.0,0
946,298,1,44,44,14680.892578125,,,1.0,0
947,2135,3,352,354,14679.841471354166,1889.446774138689,1.7528571371623074,1.0,0
948,1404,1,225,225,14676.7646484375,,,1.0,0
949,390,2,60,61,14656.7919921875,2900.7356984621747,1.8027756377319946,1.0,0
950,253,3,35,37,14650.644856770834,2218.2220781298633,2.121320343559643,1.0,0
951,1140,1,175,175,14629.220703125,,,1.0,0
952,220,1,29,29,14625.2822265625,,,1.0,0
953,1586,1,259,259,14604.7724609375,,,1.0,0
954,1124,1,173,173,14602.5166015625,,,1.0,0
955,1315,2,205,206,14596.4443359375,3173.894362597575,1.8027756377319946,1.0,0
956,1014,1,152,152,14592.755859375,,,1.0,0
957,65,1,4,4,14583.9619140625,,,1.0,0
958,2040,1,335,335,14583.4345703125,,,1.0,0
959,1668,4,272,275,14548.53857421875,2072.5730561063247,1.7794365145549105,1.0,0
960,92,1,8,8,14539.4443359375,,,1.0,0
961,908,1,134,134,14536.53125,,,1.0,0
962,144,2,17,18,14523.98193359375,124.0440689828569,2.247220505424452,1.0,0
963,1093,10,167,176,14505.7728515625,651.122433584543,1.731338657474633,1.0,0
964,1133,1,174,174,14488.302734375,,,1.0,0
965,1920,1,319,319,14478.6552734375,,,1.0,0
966,600,6,90,95,14474.775390625,2034.5301257936105,1.9919259774448748,1.0,0
967,317,1,47,47,14474.060546875,,,1.0,0
968,463,2,66,67,14445.8037109375,179.43110786195044,2.8284271247461903,1.0,0
969,1038,1,157,157,14445.06640625,,,1.0,0
970,2064,1,340,340,14399.599609375,,,1.0,0
971,2056,1,338,338,14396.953125,,,1.0,0
972,457,1,66,66,14390.376953125,,,1.0,0
973,118,2,12,13,14351.8662109375,69.2812728090296,1.4142135623730951,1.0,0
974,773,2,123,124,14335.2275390625,117.78437858104435,2.1213203435596424,1.0,0
975,60,6,3,8,14334.189615885416,1701.768789041269,1.8573365779540219,1.0,0
976,1370,2,217,218,14328.70263671875,384.05634747350166,1.4142135623730951,1.0,0
977,882,13,132,144,14323.4873046875,1381.5610999088115,1.9530687995814366,1.0,0
978,586,3,88,90,14323.351236979166,3878.6041247697112,2.178694160529716,1.0,0
979,2127,1,350,350,14319.29296875,,,1.0,0
980,125,1,13,13,14293.4404296875,,,1.0,0
981,654,14,100,113,14288.88197544643,2145.47866164997,1.809564401456663,1.0,0
982,1955,1,323,323,14284.7744140625,,,1.0,0
983,1913,1,317,317,14279.6416015625,,,1.0,0
984,2004,3,330,332,14262.188151041666,2489.337392756022,1.8909670602638227,1.0,0
985,2150,1,355,355,14256.8115234375,,,1.0,0
986,531,1,79,79,14253.5810546875,,,1.0,0
987,618,1,93,93,14239.0849609375,,,1.0,0
988,729,17,115,131,14229.172909007353,1474.7228859671056,1.7698414964935258,1.0,0
989,1544,1,251,251,14218.529296875,,,1.0,0
990,1769,1,290,290,14204.5869140625,,,1.0,0
991,1015,1,152,152,14189.19140625,,,1.0,0
992,697,23,108,130,14184.414317255434,1658.4793112860982,1.9418600148087337,1.0,0
993,170,1,20,20,14152.23828125,,,1.0,0
994,853,1,129,129,14144.90234375,,,1.0,0
995,789,1,125,125,14140.359375,,,1.0,0
996,1187,1,183,183,14114.8603515625,,,1.0,0
997,143,4,16,19,14102.33056640625,1938.262189545342,1.7731412511734197,1.0,0
998,2157,1,356,356,14101.8310546875,,,1.0,0
999,38,120,0,119,14098.271166992188,2724.29762229237,2.139283756128339,1.0,0
1000,583,1,88,88,14073.0859375,,,1.0,0
1001,1863,1,308,308,14063.6484375,,,1.0,0
1002,1867,2,309,310,14059.318359375,3140.2667395211856,1.8027756377319946,1.0,0
1003,410,1,63,63,14057.26171875,,,1.0,0
1004,925,1,137,137,14056.9365234375,,,1.0,0
1005,44,7,0,6,14055.823660714286,1952.9697884934365,1.5640752766705706,1.0,0
1006,1623,3,265,267,14025.154947916666,2696.844005720512,1.6084946000525449,1.0,0
1007,493,3,71,73,14003.4970703125,2230.379451777197,1.7942783598784118,1.0,0
1008,301,1,44,44,13993.271484375,,,1.0,0
1009,1383,1,220,220,13968.853515625,,,1.0,0
1010,796,41,125,165,13956.449623666158,1702.799337892213,2.2827669402889397,1.0,0
1011,894,33,133,165,13946.032848011364,1526.3978118018513,1.757923576068797,1.0,0
1012,1700,3,279,281,13931.971028645834,2041.3092387685028,1.5585760994828792,1.0,0
1013,263,1,38,38,13923.6123046875,,,1.0,0
1014,1748,1,287,287,13923.166015625,,,1.0,0
1015,707,1,111,111,13914.21484375,,,1.0,0
1016,504,2,73,74,13904.5986328125,2460.1722660167234,2.5,1.0,0
1017,41,2,0,1,13873.96337890625,2451.991510121492,0.9013878188659973,1.0,0
1018,2100,1,346,346,13870.458984375,,,1.0,0
1019,727,15,114,128,13863.169466145833,1540.3188370502396,2.1917112187366095,1.0,0
1020,1263,1,196,196,13857.458984375,,,1.0,0
1021,624,1,94,94,13826.8583984375,,,1.0,0
1022,977,1,146,146,13823.1826171875,,,1.0,0
1023,620,5,94,98,13816.2103515625,1352.0661953303681,1.7569248136413411,1.0,0
1024,122,2,13,14,13815.80859375,2809.4415838849177,1.7029386365926635,1.0,0
1025,274,2,40,41,13785.068359375,2914.213540410611,1.8027756377319946,1.0,0
1026,128,1,14,14,13781.8427734375,,,1.0,0
1027,1970,3,325,327,13779.3896484375,2015.4941382023621,1.7528571371623292,1.0,0
1028,1062,1,161,161,13770.9169921875,,,1.0,0
1029,563,2,84,85,13755.75,4741.070865915744,2.3048861143232218,1.0,0
1030,1117,1,171,171,13750.859375,,,1.0,0
1031,29,318,0,317,13744.978626179245,1692.8179027794642,1.739729231660502,1.0,0
1032,639,1,97,97,13742.888671875,,,1.0,0
1033,28,4,0,3,13730.893310546875,1620.5330066121514,1.2763878188659916,1.0,0
1034,1165,3,179,181,13725.421223958334,1890.3865001483118,2.2700563402679244,1.0,0
1035,502,1,73,73,13702.9306640625,,,1.0,0
1036,1346,1,212,212,13689.005859375,,,1.0,0
1037,360,1,55,55,13663.802734375,,,1.0,0
1038,2068,1,340,340,13662.21875,,,1.0,0
1039,713,2,111,112,13660.5888671875,2163.905573243016,2.4748737341529163,1.0,0
1040,961,1,143,143,13658.689453125,,,1.0,0
1041,2028,1,333,333,13658.2490234375,,,1.0,0
1042,1527,1,248,248,13618.501953125,,,1.0,0
1043,276,1,40,40,13607.4296875,,,1.0,0
1044,1788,3,293,295,13604.221028645834,1954.7580223812502,1.6084946000525449,1.0,0
1045,183,8,23,30,13596.025634765625,1710.6962457075113,1.8297481289411432,1.0,0
1046,1574,2,257,258,13579.94775390625,2811.805281650544,1.8027756377319946,1.0,0
1047,622,2,94,95,13554.9599609375,2885.4762788814514,1.8027756377319946,1.0,0
1048,1231,1,191,191,13534.6533203125,,,1.0,0
1049,1506,1,245,245,13527.7607421875,,,1.0,0
1050,648,6,98,103,13526.347819010416,1392.2984316536977,2.1885531728975685,1.0,0
1051,920,1,136,136,13524.6162109375,,,1.0,0
1052,1605,1,263,263,13520.6181640625,,,1.0,0
1053,1849,2,305,306,13516.46484375,2336.054309899504,1.8027756377319946,1.0,0
1054,67,6,4,9,13491.7041015625,2010.645415114047,1.7849950057968496,1.0,0
1055,375,2,57,58,13479.55029296875,2213.9672141762985,2.4748737341529163,1.0,0
1056,950,1,142,142,13451.125,,,1.0,0
1057,595,1,89,89,13450.48046875,,,1.0,0
1058,1287,6,200,205,13446.799967447916,1288.6748604431878,2.147173969363813,1.0,0
1059,120,3,13,15,13443.365234375,2237.573665423431,1.8441968604480774,1.0,0
1060,1002,1,150,150,13427.7265625,,,1.0,0
1061,1727,4,284,287,13424.1884765625,2007.6323402811654,1.8888873185873738,1.0,0
1062,984,1,147,147,13403.9921875,,,1.0,0
1063,1331,2,208,209,13392.43212890625,107.12184361199994,2.23606797749979,1.0,0
1064,1448,1,235,235,13390.81640625,,,1.0,0
1065,865,2,130,131,13372.0029296875,2348.186991682168,2.3570226039552256,1.0,0
1066,706,2,111,112,13354.41455078125,2428.2854790686265,1.8027756377319946,1.0,0
1067,512,18,75,92,13337.492350260416,1534.7831395173682,1.7781848708162273,1.0,0
1068,43,2,0,1,13333.32373046875,2419.9521151669082,0.9013878188659973,1.0,0
1069,1281,1,199,199,13310.455078125,,,1.0,0
1070,711,1,111,111,13296.6787109375,,,1.0,0
1071,1762,2,289,290,13293.876953125,622.9058315080682,2.3048861143232218,1.0,0
1072,405,1,62,62,13289.1513671875,,,1.0,0
1073,2032,3,334,336,13288.510416666666,1807.2162391416616,2.0538308760276083,1.0,0
1074,1211,2,187,188,13283.30078125,2456.2790355164016,1.7029386365925465,1.0,0
1075,992,4,148,151,13282.1396484375,1480.711150584432,1.9026619429597196,1.0,0
1076,241,6,33,38,13278.833984375,1527.7437871103455,1.8427400206407634,1.0,0
1077,48,2,1,2,13276.345703125,805.4139587225256,1.8027756377319946,1.0,0
1078,2122,1,349,349,13271.888671875,,,1.0,0
1079,58,5,2,6,13253.8560546875,1682.689881537154,2.056717904755908,1.0,0
1080,1018,7,153,159,13231.150390625,1786.209635918245,1.9582250319264254,1.0,0
1081,389,10,60,69,13189.0173828125,1701.615883910657,1.740644360342291,1.0,0
1082,576,1,87,87,13181.7705078125,,,1.0,0
1083,1407,1,226,226,13180.3984375,,,1.0,0
1084,2152,2,356,357,13177.6083984375,2237.3549090708366,1.7029386365926635,1.0,0
1085,1139,1,175,175,13163.62890625,,,1.0,0
1086,1399,2,224,225,13153.3232421875,138.505921832847,1.4142135623730951,1.0,0
1087,542,2,81,82,13138.806640625,1541.351914057609,2.0155644370746133,1.0,0
1088,714,2,112,113,13122.3916015625,215.76286194920533,2.1260291625468573,1.0,0
1089,181,9,23,31,13100.2294921875,1410.0921185382604,1.8390058799964002,1.0,0
1090,1131,1,174,174,13074.6123046875,,,1.0,0
1091,1212,1,187,187,13073.6455078125,,,1.0,0
1092,514,1,75,75,13061.935546875,,,1.0,0
1093,646,1,98,98,13054.48828125,,,1.0,0
1094,537,1,80,80,13050.83203125,,,1.0,0
1095,545,2,81,82,13031.412109375,2144.229498415741,2.5,1.0,0
1096,2138,1,353,353,13029.349609375,,,1.0,0
1097,1659,2,271,272,13026.52880859375,2289.1691252098335,1.8027756377319946,1.0,0
1098,510,2,74,75,12972.26513671875,2407.063989225438,1.8027756377319946,1.0,0
1099,219,1,29,29,12962.6923828125,,,1.0,0
1100,913,2,135,136,12951.22412109375,494.21585000194654,2.1213203435596424,1.0,0
1101,634,1,96,96,12930.765625,,,1.0,0
1102,2119,1,348,348,12914.333984375,,,1.0,0
1103,2116,4,348,351,12910.308349609375,1863.8307368915346,2.0184080103736752,1.0,0
1104,1561,2,255,256,12888.96826171875,115.18728033490899,1.4142135623730951,1.0,0
1105,911,2,135,136,12868.77294921875,9.19860296111914,1.4142135623730951,1.0,0
1106,112,7,11,17,12846.9755859375,1418.5073989721811,2.204268678810776,1.0,0
1107,206,3,26,28,12841.890625,2551.249844064105,2.2262812094883317,1.0,0
1108,272,10,40,49,12829.252734375,1351.189577418788,1.7913448996564827,1.0,0
1109,1162,5,179,183,12825.2482421875,1391.7907929785526,1.9263681316737011,1.0,0
1110,948,1,141,141,12807.9248046875,,,1.0,0
1111,1054,1,160,160,12774.7568359375,,,1.0,0
1112,573,2,86,87,12772.63427734375,183.40927404009076,1.4142135623730951,1.0,0
1113,1259,1,195,195,12766.484375,,,1.0,0
1114,1502,1,244,244,12761.88671875,,,1.0,0
1115,777,1,124,124,12738.80859375,,,1.0,0
1116,1158,182,178,359,12732.062864869506,1443.866272846251,1.749677252909602,1.0,0
1117,1658,6,271,276,12724.755045572916,1498.7530078146258,1.7577628589277476,1.0,0
1118,2059,3,339,341,12710.508138020834,1443.1332474736255,1.6084946000525449,1.0,0
1119,1531,1,249,249,12692.9453125,,,1.0,0
1120,1948,1,323,323,12688.9150390625,,,1.0,0
1121,161,4,19,22,12660.514892578125,1587.6926980628734,2.3241027641105307,1.0,0
1122,1046,2,158,159,12648.5908203125,2110.657118056632,1.8027756377319946,1.0,0
1123,340,6,52,57,12638.462565104166,1697.2087338363847,1.6273834073605684,1.0,0
1124,97,2,8,9,12606.6015625,3200.000689716265,1.8027756377319946,1.0,0
1125,1929,2,320,321,12596.26513671875,4.6631758724148,2.1095023109728124,1.0,0
1126,2106,2,347,348,12592.50146484375,2317.5224498538955,1.8027756377319946,1.0,0
1127,1249,2,194,195,12592.4375,2185.1726383279606,1.8027756377319946,1.0,0
1128,2110,1,347,347,12591.33984375,,,1.0,0
1129,430,3,64,66,12583.881510416666,2084.01516462498,1.952605095573582,1.0,0
1130,166,1,20,20,12577.375,,,1.0,0
1131,1500,2,244,245,12561.875,600.6830674141761,1.4142135623730951,1.0,0
1132,1708,1,281,281,12554.041015625,,,1.0,0
1133,1061,13,161,173,12544.197040264424,1651.2271093785594,1.9407370834465076,1.0,0
1134,677,2,104,105,12543.83642578125,457.93795756403983,1.4142135623730951,1.0,0
1135,1855,3,306,308,12520.549479166666,952.5908591047391,1.6833879906748792,1.0,0
1136,1449,3,235,237,12496.724934895834,1839.3393917291887,2.1513878188659974,1.0,0
1137,433,1,64,64,12489.642578125,,,1.0,0
1138,1431,1,231,231,12487.212890625,,,1.0,0
1139,351,6,54,59,12485.704427083334,1048.0792181442314,1.857987863308378,1.0,0
1140,2013,1,331,331,12476.90234375,,,1.0,0
1141,1351,1,213,213,12475.267578125,,,1.0,0
1142,526,2,77,78,12473.1796875,1087.6849090732946,2.5,1.0,0
1143,1872,3,310,312,12470.3544921875,2507.660961981323,1.9940605488099226,1.0,0
1144,68,10,4,13,12447.1099609375,1537.8436089253798,1.9156626831776,1.0,0
1145,20,38,0,37,12441.74601665296,1481.3154660913524,1.698566622264615,1.0,0
1146,480,3,69,71,12436.620768229166,1564.4789888313746,1.7029386365926635,1.0,0
1147,90,1,7,7,12421.107421875,,,1.0,0
1148,881,1,131,131,12409.5625,,,1.0,0
1149,1602,4,262,265,12399.45947265625,492.7986731605939,1.7111044130231372,1.0,0
1150,492,1,70,70,12389.94140625,,,1.0,0
1151,192,2,24,25,12386.564453125,181.6104330586543,1.4142135623730951,1.0,0
1152,475,1,67,67,12379.4443359375,,,1.0,0
1153,1478,5,241,245,12378.1072265625,1464.0722342628442,1.8027756377319946,1.0,0
1154,381,1,58,58,12338.759765625,,,1.0,0
1155,907,1,134,134,12335.84375,,,1.0,0
1156,1689,1,277,277,12334.0302734375,,,1.0,0
1157,1813,2,298,299,12324.27294921875,79.78498496589344,1.4142135623730951,1.0,0
1158,522,1,76,76,12318.451171875,,,1.0,0
1159,942,11,140,150,12308.137251420454,1371.005393129531,2.1742010824902995,1.0,0
1160,1873,1,310,310,12301.3505859375,,,1.0,0
1161,1150,8,177,184,12287.018920898438,1401.2089235756791,1.774883600244401,1.0,0
1162,900,6,133,138,12285.474772135416,1512.5053646999354,2.198356450364884,1.0,0
1163,203,1,26,26,12279.279296875,,,1.0,0
1164,1525,1,248,248,12276.04296875,,,1.0,0
1165,1965,1,324,324,12275.830078125,,,1.0,0
1166,315,6,47,52,12271.1396484375,1646.6266074381042,1.8348666494613775,1.0,0
1167,2089,3,344,346,12270.947916666666,2064.1418082191776,1.9818616595847507,1.0,0
1168,240,2,33,34,12267.642578125,2085.315902572273,1.7029386365926635,1.0,0
1169,1553,2,253,254,12263.9267578125,28.379564934770244,1.4142135623730951,1.0,0
1170,529,8,78,85,12262.538940429688,2487.47303305761,1.8113166628007578,1.0,0
1171,1885,1,312,312,12249.5859375,,,1.0,0
1172,361,1,55,55,12241.359375,,,1.0,0
1173,123,2,13,14,12236.50732421875,30.808172893200993,1.4142135623730951,1.0,0
1174,445,1,65,65,12207.5009765625,,,1.0,0
1175,285,4,42,45,12194.327880859375,1524.9492977734317,1.7731412511734197,1.0,0
1176,1898,3,315,317,12180.419270833334,1001.5430050444076,2.1287242666499426,1.0,0
1177,698,3,108,110,12167.691080729166,1553.685169903802,2.072925270252,1.0,0
1178,613,5,92,96,12160.0642578125,1467.919238941553,2.0823013949621503,1.0,0
1179,1993,1,328,328,12153.384765625,,,1.0,0
1180,1583,1,258,258,12143.5146484375,,,1.0,0
1181,1141,3,175,177,12139.0224609375,1698.2922365663446,1.952605095573582,1.0,0
1182,1840,2,303,304,12133.3974609375,161.53108639523396,1.4142135623730951,1.0,0
1183,465,1,67,67,12132.4541015625,,,1.0,0
1184,1749,1,287,287,12125.603515625,,,1.0,0
1185,55,1,2,2,12114.103515625,,,1.0,0
1186,186,1,23,23,12113.033203125,,,1.0,0
1187,53,1,2,2,12109.7724609375,,,1.0,0
1188,246,326,34,359,12105.973378187307,2041.3948948018299,1.788137912616244,1.0,0
1189,388,1,59,59,12105.8857421875,,,1.0,0
1190,1292,3,201,203,12054.269856770834,161.48243296992976,1.4142135623730951,1.0,0
1191,2049,4,337,340,12047.6689453125,2195.163715764839,1.7761423749153966,1.0,0
1192,684,2,105,106,12041.84765625,1996.2756908600481,1.70293863659259,1.0,0
1193,1647,1,269,269,12039.6337890625,,,1.0,0
1194,1791,2,294,295,12024.025390625,2363.2572049562064,1.8027756377319946,1.0,0
1195,1473,1,239,239,12012.85546875,,,1.0,0
1196,230,2,31,32,12005.8525390625,24.138305315582965,1.4142135623730951,1.0,0
1197,24,55,0,54,12005.775763494317,1568.6157978314902,1.7071205425882476,1.0,0
1198,655,2,100,101,11973.3046875,80.03564879555235,1.4142135623730951,1.0,0
1199,1100,2,168,169,11971.64794921875,2448.0071291376576,1.8027756377319946,1.0,0
1200,1628,1,266,266,11959.7763671875,,,1.0,0
1201,2161,3,357,359,11941.954427083334,1865.7390385725362,2.1513878188659974,1.0,0
1202,947,1,141,141,11937.03125,,,1.0,0
1203,57,1,2,2,11935.728515625,,,1.0,0
1204,308,14,46,59,11931.090541294643,1611.0965548881888,1.7993393590639344,1.0,0
1205,904,4,134,137,11893.273681640625,1434.0792222727548,1.8285377538823198,1.0,0
1206,396,27,61,87,11887.170030381945,1114.5313298412448,1.8314371725318013,1.0,0
1207,591,2,89,90,11861.26416015625,2026.6253491998234,1.70293863659259,1.0,0
1208,1591,1,260,260,11859.845703125,,,1.0,0
1209,2142,2,354,355,11853.43408203125,1152.8181443485473,1.9525624189766635,1.0,0
1210,1188,1,183,183,11847.9208984375,,,1.0,0
1211,2084,1,343,343,11844.01171875,,,1.0,0
1212,630,3,95,97,11842.407877604166,1973.756737892467,1.6084946000525449,1.0,0
1213,2175,1,359,359,11828.2783203125,,,1.0,0
1214,464,1,67,67,11818.921875,,,1.0,0
1215,1022,1,154,154,11815.1103515625,,,1.0,0
1216,1270,3,197,199,11808.150390625,1631.3409971707172,1.6084946000525449,1.0,0
1217,199,34,26,59,11799.43474264706,1862.9687740040142,2.259587546546721,1.0,0
1218,447,13,65,77,11785.085862379809,1447.3528524921708,1.773212188177897,1.0,0
1219,357,2,55,56,11756.10302734375,31.04295444164184,1.4142135623730951,1.0,0
1220,1247,1,193,193,11743.681640625,,,1.0,0
1221,590,4,89,92,11736.06396484375,1345.0805312791338,1.889539657660757,1.0,0
1222,2177,1,359,359,11731.3369140625,,,1.0,0
1223,156,2,18,19,11731.18408203125,2129.7869805167993,1.8027756377319946,1.0,0
1224,752,1,120,120,11728.40234375,,,1.0,0
1225,169,1,20,20,11727.4306640625,,,1.0,0
1226,968,1,145,145,11714.3720703125,,,1.0,0
1227,1342,2,211,212,11708.63525390625,1877.8677601077036,1.8027756377319946,1.0,0
1228,495,1,71,71,11700.341796875,,,1.0,0
1229,811,8,126,133,11689.937866210938,1344.2061096583182,1.8282770615555868,1.0,0
1230,81,1,5,5,11681.919921875,,,1.0,0
1231,560,2,84,85,11663.88720703125,93.4009337075305,1.4142135623730951,1.0,0
1232,461,1,66,66,11662.7802734375,,,1.0,0
1233,1653,1,270,270,11660.7626953125,,,1.0,0
1234,1313,37,205,241,11654.02684227196,1442.849998082769,1.78024120150224,1.0,0
1235,132,3,15,17,11652.066080729166,230.46703432709606,1.750000000000011,1.0,0
1236,1491,3,243,245,11650.969075520834,1755.835075509025,1.7528571371623074,1.0,0
1237,609,2,92,93,11642.55419921875,1604.4908872390465,1.984943324127891,1.0,0
1238,1073,6,163,168,11637.581217447916,587.9264660246994,1.700017844083834,1.0,0
1239,1807,6,298,303,11624.849772135416,818.0877103237568,1.8384776310850235,1.0,0
1240,323,246,49,294,11617.6896178703,1891.6320319694958,1.5502634027596451,1.0,0
1241,605,4,91,94,11613.060302734375,1723.2535914617658,1.7731412511734197,1.0,0
1242,670,8,102,109,11611.201049804688,1357.698042795545,2.152704776691315,1.0,0
1243,280,1,41,41,11590.431640625,,,1.0,0
1244,659,13,100,112,11581.379807692309,1608.3416816401432,1.8086690558107401,1.0,0
1245,1011,7,152,158,11570.794921875,1472.3607013251099,2.1551987367461702,1.0,0
1246,400,1,62,62,11556.4140625,,,1.0,0
1247,1057,13,160,172,11552.155799278846,876.0442231556497,2.149291517045251,1.0,0
1248,970,2,145,146,11548.75732421875,1955.9795812739728,1.8027756377319946,1.0,0
1249,1633,1,267,267,11535.603515625,,,1.0,0
1250,1051,1,159,159,11526.8671875,,,1.0,0
1251,71,1,4,4,11522.4169921875,,,1.0,0
1252,2050,5,337,341,11519.922265625,186.0470974198806,1.757674669825184,1.0,0
1253,960,1,143,143,11514.8388671875,,,1.0,0
1254,1632,1,267,267,11512.5546875,,,1.0,0
1255,93,2,8,9,11507.7724609375,551.4258985512867,1.4142135623730951,1.0,0
1256,74,1,5,5,11498.8603515625,,,1.0,0
1257,723,12,114,125,11495.054117838541,1404.0437190366795,1.79741056564362,1.0,0
1258,951,1,142,142,11487.603515625,,,1.0,0
1259,941,4,140,143,11485.498779296875,1428.1187656839968,1.6893180956815896,1.0,0
1260,2176,1,359,359,11462.1943359375,,,1.0,0
1261,1615,2,264,265,11454.205078125,74.21859066594739,1.4142135623730951,1.0,0
1262,1125,3,173,175,11437.526692708334,1655.320519933368,1.6084946000525449,1.0,0
1263,245,2,33,34,11432.35791015625,2097.338789454342,1.8027756377319946,1.0,0
1264,1507,2,245,246,11431.53662109375,1699.223860966996,1.8027756377319946,1.0,0
1265,1951,5,323,327,11419.1828125,653.9714337733406,1.7714689145115188,1.0,0
1266,735,7,115,121,11418.92075892857,1165.4963169892637,1.8068689524591222,1.0,0
1267,395,2,61,63,11407.6875,442.56321881099444,2.8284271247461903,0.6666666666666666,1
1268,107,1,11,11,11399.2705078125,,,1.0,0
1269,1595,1,261,261,11385.841796875,,,1.0,0
1270,820,2,127,128,11364.39892578125,296.06574738960063,1.4142135623730951,1.0,0
1271,651,8,99,106,11359.296752929688,1044.1146014723668,1.8222539175459147,1.0,0
1272,594,2,89,90,11353.1474609375,572.1598714144774,1.4142135623730951,1.0,0
1273,260,10,36,45,11352.506640625,1168.5748654688557,2.100330437232431,1.0,0
1274,383,1,59,59,11351.1328125,,,1.0,0
1275,267,11,39,49,11348.050337357954,1266.2691686432502,1.7018619775256378,1.0,0
1276,75,3,5,7,11345.512369791666,1135.5195892981326,1.7528571371623292,1.0,0
1277,975,4,146,149,11336.12451171875,495.09149318788195,1.7012076620455676,1.0,0
1278,821,6,127,132,11325.701009114584,1369.3937833312318,1.8487039469623792,1.0,0
1279,1227,1,190,190,11323.240234375,,,1.0,0
1280,1663,8,272,279,11296.690551757812,1206.0078210306458,1.8241515226769884,1.0,0
1281,142,1,16,16,11294.1728515625,,,1.0,0
1282,1266,1,196,196,11271.681640625,,,1.0,0
1283,134,2,15,16,11248.78271484375,172.23643447017054,1.4142135623730951,1.0,0
1284,487,1,69,69,11241.48828125,,,1.0,0
1285,637,2,97,98,11229.99267578125,403.14961163347044,1.914418971907656,1.0,0
1286,1597,1,261,261,11220.685546875,,,1.0,0
1287,2046,1,336,336,11206.029296875,,,1.0,0
1288,2104,1,347,347,11195.279296875,,,1.0,0
1289,1676,2,274,275,11194.267578125,167.88537995038885,1.4142135623730951,1.0,0
1290,1196,2,184,185,11159.0390625,2094.232077141297,1.8027756377319946,1.0,0
1291,715,7,112,118,11155.548549107143,882.8967887228656,2.1385365137621846,1.0,0
1292,1856,3,306,308,11144.16796875,63.85627653568131,1.4142135623730951,1.0,0
1293,737,9,115,123,11143.369791666666,1300.9103880078349,2.113609497568148,1.0,0
1294,1722,8,283,290,11141.917114257812,1552.5674187392049,1.8255790915349477,1.0,0
1295,2019,3,333,335,11138.7001953125,1642.1302387586359,1.7942783598784018,1.0,0
1296,1232,1,191,191,11134.9951171875,,,1.0,0
1297,98,3,9,11,11133.228515625,431.83590458573485,1.823342264595303,1.0,0
1298,1171,2,181,182,11126.4853515625,1523.3773149225644,1.8027756377319946,1.0,0
1299,235,1,31,31,11109.6689453125,,,1.0,0
1300,36,9,0,8,11108.245551215277,920.801736913384,1.680586456643577,1.0,0
1301,466,1,67,67,11098.994140625,,,1.0,0
1302,332,15,51,65,11090.967838541666,1207.4691857783896,1.72875225536968,1.0,0
1303,1238,11,192,202,11090.9365234375,1186.8527200173912,1.9807565533117697,1.0,0
1304,1360,9,216,224,11080.376844618055,1449.9269937309857,2.093933317507775,1.0,0
1305,2095,2,345,346,11078.64501953125,1223.2622763563252,1.9525624189766635,1.0,0
1306,528,1,78,78,11069.1142578125,,,1.0,0
1307,1725,1,284,284,11063.5703125,,,1.0,0
1308,222,2,29,30,11061.21435546875,1734.5653893470032,1.7029386365926635,1.0,0
1309,1702,1,280,280,11061.09375,,,1.0,0
1310,236,6,32,37,11057.304036458334,1253.7873191407132,1.624573294658075,1.0,0
1311,2099,1,346,346,11036.564453125,,,1.0,0
1312,1814,1,298,298,11025.8564453125,,,1.0,0
1313,113,1,12,12,11010.052734375,,,1.0,0
1314,694,3,108,110,10993.272135416666,754.0702093650115,1.7466045231540792,1.0,0
1315,588,1,89,89,10990.58203125,,,1.0,0
1316,1068,5,162,166,10990.1484375,1688.669200168091,1.8179965431242306,1.0,0
1317,794,6,125,130,10982.4794921875,1245.4691905682346,2.067475322700859,1.0,0
1318,1969,5,325,329,10981.7810546875,1415.696155766404,1.8684602825939838,1.0,0
1319,369,2,56,57,10976.6474609375,66.41141364632327,2.23606797749979,1.0,0
1320,623,4,94,97,10964.88818359375,1239.199343425109,1.8693544915153302,1.0,0
1321,1798,1,296,296,10964.6416015625,,,1.0,0
1322,1787,8,293,300,10947.781372070312,1339.4715561930798,1.8267165232746987,1.0,0
1323,1874,6,310,315,10946.228841145834,939.2591269734596,1.7732371856755278,1.0,0
1324,1295,1,201,201,10933.5888671875,,,1.0,0
1325,1219,3,189,191,10926.619466145834,1435.57935576839,1.7029386365926635,1.0,0
1326,1023,1,154,154,10926.2568359375,,,1.0,0
1327,1174,6,182,187,10921.811197916666,1404.9037056612854,1.857003747343206,1.0,0
1328,822,2,127,128,10903.626953125,141.4738368187257,2.1095023109728612,1.0,0
1329,1017,6,153,158,10900.975911458334,1439.2946930079313,1.9153744573640288,1.0,0
1330,91,206,8,213,10891.702371245448,1824.1936692576128,1.8907015009986108,1.0,0
1331,1737,1,285,285,10887.5146484375,,,1.0,0
1332,511,1,75,75,10869.46484375,,,1.0,0
1333,2132,2,351,352,10864.0947265625,87.711624361636,1.4142135623730951,1.0,0
1334,1303,1,203,203,10848.185546875,,,1.0,0
